346,DVSTO-HG4DVR2T,Storage Options HomeGuard HG4DVR2T 2TB 4-Channel HD Out DVR,"<b>Key Features:</b><br/><ul><br/>D1 Resolution on all 4 Channels, HD Output Port<br/>2TB WD AV-GP HDD Pre-Installed, Design for 24/7 Audio / Video Environments<br/>H.264 Compression Technology to Maximise Hard Disk Space<br/>Simultaneous Viewing, Recording, Playback, Backup and Network Operation<br/>Remote viewing Apps allow you to view Live Footage, with Simple Auto Setup<br/><br/><b>More Information</b><br/>Features a clear, simple user interface and automatic setup (subject to your local ISP and router settings) for viewing live footage on your computer, tablet or smartphone, accessible from anywhere in the world. Records footage continuously for approx. 100 ñ 400 days of footage from up to 4 CCTV cameras. <br/><br/>Installing this HomeGuard CCTV security digital video recorder could be the most effective step you ever take to secure your home or business. It will help to protect against criminal activity and actively deter criminals from targeting your property. HomeGuard CCTV can also provide vital evidence in the event of a crime being committed and protect you against litigation and false accusations. With the ability to view live footage through your smartphone, tablet or computer, this HomeGuard CCTV digital video recorder will offer you peace of mind, wherever you are in the world.<br/><br/>Your HomeGuard DVR comes with a specially designed WD AV-GP hard drive pre-installed. WD AV-GP hard drives, with exclusive SilkStreamô technology, deliver smooth, continuous digital video recording and playback in high-temperature, always-on audio/video environments. With 24x7 reliability and ultra-cool operation, these drives are perfect for video surveillance systems and DVRs. Most CCTV kits youíll find on the market donít specify what hard drive is used which can lead to issues with reliability and the completeness of the footage captured. To ensure the best reliability for your system make sure your DVR uses a WD AV-GP drive.<br/>Key Specifications<br/><br/>OS: Embedded Linux<br/><br/>Video/Audio input<br/><br/>CVBS input: 4 channel BNC port (1.0Vp-p,75ohms), PAL/NTSC optional<br/>Audio input: 4 channel<br/>RCA port<br/>Talk back : YES<br/><br/>Video/Audio output<br/><br/>CVBS output: 1 channel<br/>HD Output: Yes<br/>1920 x 1080P, 1280 x 1024, 1366 x 768, 1280 x 720,<br/>1024 x 768, resolution optional<br/>VGA: 1920 x 1080P, 1280 x 1024, 1366 x 768, 1280 x 720,<br/>1024 x 768, resolution optional<br/>Audio output: 1 channel, RCA port<br/><br/>Video/Audio Encode<br/><br/>Real time surveillance resolution: D1<br/>Video encode standard: H.264<br/>Encode resolution: Main stream: D1, CIF optional<br/>Highest encode ability: 4 channel D1 (4CH)<br/>Video frame rate: 1~25 fps/PAL,1~30 fps/NTSC<br/>Encode control: Fixed code rate, variable code rate optional<br/>Video rate: 48Kbps~2048Kbps<br/>Stream type: Video audio hybrid stream/video stream<br/>Audio encode standard: G.711A<br/>Audio rate: 64Kbps<br/>Dual stream: Yes<br/>Video play back: 4 channel play back simultaneously<br/>Talk back: Two way audio talk back<br/><br/>Other<br/><br/>Motion detection area: 396 squares (22 x 18) on each channel<br/><br/>HDD<br/><br/>SATA port: 1x2T<br/><br/>External Interface<br/><br/>LAN port: 1 RJ45 10M/100M<br/>USB port: 2x USB2.0 in the rear+ 1xUSB2.0 in the front<br/>RS-485: 1 channel, half-duplex<br/><br/>Electrical Specification<br/><br/>Power supply: Input:100V~240V/50/60hz Output:12V<br/>Working temperature: -10o - +55o<br/>Working humidity: 10%--90%<br/>Box Contents<br/><br/>HomeGuard DVR Unit with Pre-Installed 2TB WD AV-GP Hard Drive<br/>DVR Power Adapter (UK and EU)<br/>Power Splitter Cable<br/>Remote Control<br/>Mouse<br/>Instruction Manual.</ul>",HOMEGUARD,262.65,1.8,20,http://80.249.110.100/productimages/DVSTO-HG4DVR2T.JPG,Digital Security Video Recorders,SEDV,HG4DVR2T
347,DVSTOR-HG4DVR1T,Storage Options HomeGuard HG4DVR1T 1TB 4-Channel HD Out DVR,"<b>Key Features:</b><br/><ul><br/>D1 Resolution on all 4 Channels, HD Output Port<br/>1TB WD AV-GP HDD Pre-Installed, Design for 24/7 Audio / Video Environments<br/>H.264 Compression Technology to Maximise Hard Disk Space<br/>Simultaneous Viewing, Recording, Playback, Backup and Network Operation<br/>Remote viewing Apps allow you to view Live Footage, with Simple Auto Setup<br/><br/><b>More Information</b><br/>Features a clear, simple user interface and automatic setup (subject to your local ISP and router settings) for viewing live footage on your computer, tablet or smartphone, accessible from anywhere in the world. Records footage continuously for approx. 50 ñ 200 days of footage from up to 4 CCTV cameras.<br/><br/>Installing this HomeGuard CCTV security digital video recorder could be the most effective step you ever take to secure your home or business. It will help to protect against criminal activity and actively deter criminals from targeting your property. HomeGuard CCTV can also provide vital evidence in the event of a crime being committed and protect you against litigation and false accusations. With the ability to view live footage through your smartphone, tablet or computer, this HomeGuard CCTV digital video recorder will offer you peace of mind, wherever you are in the world.<br/><br/>Your HomeGuard DVR comes with a specially designed WD AV-GP hard drive pre-installed. WD AV-GP hard drives, with exclusive SilkStreamô technology, deliver smooth, continuous digital video recording and playback in high-temperature, always-on audio/video environments. With 24x7 reliability and ultra-cool operation, these drives are perfect for video surveillance systems and DVRs. Most CCTV kits youíll find on the market donít specify what hard drive is used which can lead to issues with reliability and the completeness of the footage captured. To ensure the best reliability for your system make sure your DVR uses a WD AV-GP drive.<br/>Key Specifications<br/><br/>OS: Embedded Linux<br/><br/>Video/Audio input<br/><br/>CVBS input: 4 channel BNC port (1.0Vp-p,75ohms), PAL/NTSC optional<br/>Audio input: 4 channel<br/>RCA port<br/>Talk back : YES<br/><br/>Video/Audio output<br/><br/>CVBS output: 1 channel<br/>HD Output: Yes<br/>1920 x 1080P, 1280 x 1024, 1366 x 768, 1280 x 720,<br/>1024 x 768, resolution optional<br/>VGA: 1920 x 1080P, 1280 x 1024, 1366 x 768, 1280 x 720,<br/>1024 x 768, resolution optional<br/>Audio output: 1 channel, RCA port<br/><br/>Video/Audio Encode<br/><br/>Real time surveillance resolution: D1<br/>Video encode standard: H.264<br/>Encode resolution: Main stream: D1, CIF optional<br/>Highest encode ability: 4 channel D1 (4CH)<br/>Video frame rate: 1~25 fps/PAL,1~30 fps/NTSC<br/>Encode control: Fixed code rate, variable code rate optional<br/>Video rate: 48Kbps~2048Kbps<br/>Stream type: Video audio hybrid stream/video stream<br/>Audio encode standard: G.711A<br/>Audio rate: 64Kbps<br/>Dual stream: Yes<br/>Video play back: 4 channel play back simultaneously<br/>Talk back: Two way audio talk back<br/><br/>Other<br/><br/>Motion detection area: 396 squares (22 x 18) on each channel<br/><br/>HDD<br/><br/>SATA port: 1x2T<br/><br/>External Interface<br/><br/>LAN port: 1 RJ45 10M/100M<br/>USB port: 2x USB2.0 in the rear+ 1xUSB2.0 in the front<br/>RS-485: 1 channel, half-duplex<br/><br/>Electrical Specification<br/><br/>Power supply: Input:100V~240V/50/60hz Output:12V<br/>Working temperature: -10o - +55o<br/>Working humidity: 10%--90%<br/>Box Contents<br/><br/>HomeGuard DVR Unit with Pre-Installed 1TB WD AV-GP Hard Drive<br/>DVR Power Adapter (UK and EU)<br/>Power Splitter Cable<br/>Remote Control<br/>Mouse<br/>Instruction Manual.</ul>",HOMEGUARD,237.01,1.7,20,http://80.249.110.100/productimages/DVSTOR-HG4DVR1T.JPG,Digital Security Video Recorders,SEDV,HG4DVR1T
348,DVSTO-HG8DVR1T,Storage Options HomeGuard HG8DVR1T 1TB 8-Channel HD Out DVR,"<b>Key Features:</b><br/><ul><br/>D1 Resolution, H.264 Compression and Pentaplex Operation<br/>1TB WD AV-GP HDD Pre-Installed, Design for 24/7 Audio / Video Environments<br/>H.264 Compression Technology to Maximise Hard Disk Space<br/>Simultaneous Viewing, Recording, Playback, Backup and Network Operation<br/>Remote viewing Apps allow you to view Live Footage, with Simple Auto Setup<br/><br/><b>More Information</b><br/>An 8-channel, D1 digital video recorder (DVR) with HD output and pre-installed 1TB WD AV-GP hard drive. Features a clear, simple user interface and automatic setup (subject to your local ISP and router settings) for viewing live footage on your computer, tablet or smartphone, accessible from anywhere in the world. Records footage continuously for approx. 25 ñ 200 days of footage from up to 8 CCTV cameras.<br/><br/>Installing this HomeGuard CCTV security digital video recorder could be the most effective step you ever take to secure your home or business. It will help to protect against criminal activity and actively deter criminals from targeting your property. HomeGuard CCTV can also provide vital evidence in the event of a crime being committed and protect you against litigation and false accusations. With the ability to view live footage through your smartphone, tablet or computer, this HomeGuard CCTV digital video recorder will offer you peace of mind, wherever you are in the world.<br/><br/>Your HomeGuard DVR comes with a specially designed WD AV-GP hard drive pre-installed. WD AV-GP hard drives, with exclusive SilkStreamô technology, deliver smooth, continuous digital video recording and playback in high-temperature, always-on audio/video environments. With 24x7 reliability and ultra-cool operation, these drives are perfect for video surveillance systems and DVRs. Most CCTV kits youíll find on the market donít specify what hard drive is used which can lead to issues with reliability and the completeness of the footage captured. To ensure the best reliability for your system make sure your DVR uses a WD AV-GP drive.<br/>Key Specifications<br/><br/>OS: Embedded Linux<br/><br/>Video/Audio input<br/><br/>CVBS input: 8 channel BNC port (1.0Vp-p,75ohms), PAL/NTSC optional<br/>Audio input: 4 channel<br/>RCA port<br/>Talk back : YES<br/><br/>Video/Audio output<br/><br/>CVBS output: 1 channel<br/>HD Output: Yes<br/>1920 x 1080P, 1280 x 1024, 1366 x 768, 1280 x 720,<br/>1024 x 768, resolution optional<br/>VGA: 1920 x 1080P, 1280 x 1024, 1366 x 768, 1280 x 720,<br/>1024 x 768, resolution optional<br/>Audio output: 1 channel, RCA port<br/><br/>Video/Audio Encode<br/><br/>Real time surveillance resolution: D1<br/>Video encode standard: H.264<br/>Encode resolution: Main stream: D1, CIF optional<br/>Highest encode ability: 2 channel D1, 6 channels CIF (8CH)<br/>Video frame rate: 1~25 fps/PAL,1~30 fps/NTSC<br/>Encode control: Fixed code rate, variable code rate optional<br/>Video rate: 48Kbps~2048Kbps<br/>Stream type: Video audio hybrid stream/video stream<br/>Audio encode standard: G.711A<br/>Audio rate: 64Kbps<br/>Dual stream: Yes<br/>Video play back: 8 channel play back simultaneously<br/>Talk back: Two way audio talk back<br/><br/>Other<br/><br/>Motion detection area: 396 squares (22 x 18) on each channel<br/><br/>HDD<br/><br/>SATA port: 1x2T<br/><br/>External Interface<br/><br/>LAN port: 1 RJ45 10M/100M<br/>USB port: 2x USB2.0 in the rear+ 1xUSB2.0 in the front<br/>RS-485: 1 channel, half-duplex<br/><br/>Electrical Specification<br/><br/>Power supply: Input:100V~240V/50/60hz Output:12V<br/>Working temperature: -10o - +55o<br/>Working humidity: 10%--90%<br/>Box Contents<br/><br/>HomeGuard DVR Unit with Pre-Installed 1TB WD AV-GP Hard Drive<br/>DVR Power Adapter (UK and EU)<br/>Power Splitter Cable<br/>Remote Control<br/>Mouse<br/>Instruction Manual.</ul>",HOMEGUARD,269.04,1.7,28,http://80.249.110.100/productimages/DVSTO-HG8DVR1T.JPG,Digital Security Video Recorders,SEDV,HG8DVR1T
349,DVSTO-HG8DVR2T,Storage Options HomeGuard HG8DVR2T 2TB 8-Channel HD Out DVR,"<b>Key Features:</b><br/><ul><br/>D1 Resolution on 2 Channels, H.264 Compression and Pentaplex Operation<br/>2TB WD AV-GP HDD Pre-Installed, Design for 24/7 Audio / Video Environments<br/>H.264 Compression Technology to Maximise Hard Disk Space<br/>Simultaneous Viewing, Recording, Playback, Backup and Network Operation<br/>Remote viewing Apps allow you to view Live Footage, with Simple Auto Setup<br/><br/><b>More Information</b><br/>An 8-channel, D1 digital video recorder (DVR) with HD output and pre-installed 2TB WD AV-GP hard drive. Features a clear, simple user interface and automatic setup (subject to your local ISP and router settings) for viewing live footage on your computer, tablet or smartphone, accessible from anywhere in the world. Records footage continuously for approx. 50 ñ 400 days of footage from up to 8 CCTV cameras.<br/><br/>Installing this HomeGuard CCTV security digital video recorder could be the most effective step you ever take to secure your home or business. It will help to protect against criminal activity and actively deter criminals from targeting your property. HomeGuard CCTV can also provide vital evidence in the event of a crime being committed and protect you against litigation and false accusations. With the ability to view live footage through your smartphone, tablet or computer, this HomeGuard CCTV digital video recorder will offer you peace of mind, wherever you are in the world.<br/><br/>Your HomeGuard DVR comes with a specially designed WD AV-GP hard drive pre-installed. WD AV-GP hard drives, with exclusive SilkStreamô technology, deliver smooth, continuous digital video recording and playback in high-temperature, always-on audio/video environments. With 24x7 reliability and ultra-cool operation, these drives are perfect for video surveillance systems and DVRs. Most CCTV kits youíll find on the market donít specify what hard drive is used which can lead to issues with reliability and the completeness of the footage captured. To ensure the best reliability for your system make sure your DVR uses a WD AV-GP drive.<br/>Key Specifications<br/><br/>OS: Embedded Linux<br/><br/>Video/Audio input<br/><br/>CVBS input: 8 channel BNC port (1.0Vp-p,75ohms), PAL/NTSC optional<br/>Audio input: 4 channel<br/>RCA port<br/>Talk back : YES<br/><br/>Video/Audio output<br/><br/>CVBS output: 1 channel<br/>HD Output: Yes<br/>1920 x 1080P, 1280 x 1024, 1366 x 768, 1280 x 720,<br/>1024 x 768, resolution optional<br/>VGA: 1920 x 1080P, 1280 x 1024, 1366 x 768, 1280 x 720,<br/>1024 x 768, resolution optional<br/>Audio output: 1 channel, RCA port<br/><br/>Video/Audio Encode<br/><br/>Real time surveillance resolution: D1<br/>Video encode standard: H.264<br/>Encode resolution: Main stream: D1, CIF optional<br/>Highest encode ability: 2 channel D1, 6 channels CIF (8CH)<br/>Video frame rate: 1~25 fps/PAL,1~30 fps/NTSC<br/>Encode control: Fixed code rate, variable code rate optional<br/>Video rate: 48Kbps~2048Kbps<br/>Stream type: Video audio hybrid stream/video stream<br/>Audio encode standard: G.711A<br/>Audio rate: 64Kbps<br/>Dual stream: Yes<br/>Video play back: 8 channel play back simultaneously<br/>Talk back: Two way audio talk back<br/><br/>Other<br/><br/>Motion detection area: 396 squares (22 x 18) on each channel<br/><br/>HDD<br/><br/>SATA port: 1x2T<br/><br/>External Interface<br/><br/>LAN port: 1 RJ45 10M/100M<br/>USB port: 2x USB2.0 in the rear+ 1xUSB2.0 in the front<br/>RS-485: 1 channel, half-duplex<br/><br/>Electrical Specification<br/><br/>Power supply: Input:100V~240V/50/60hz Output:12V<br/>Working temperature: -10o - +55o<br/>Working humidity: 10%--90%<br/>Box Contents<br/><br/>HomeGuard DVR Unit with Pre-Installed 2TB WD AV-GP Hard Drive<br/>DVR Power Adapter (UK and EU)<br/>Power Splitter Cable<br/>Remote Control<br/>Mouse<br/>Instruction Manual.</ul>",HOMEGUARD,294.67,1.8,28,http://80.249.110.100/productimages/DVSTO-HG8DVR2T.JPG,Digital Security Video Recorders,SEDV,HG8DVR2T
350,ACLEN-0A36317,0A36317,Stay unplugged longer with these genuine ThinkPad batteries. These rechargeable batteries use Lithium-Ion technology and can be used as replacement for aging system batteries or as a convenient spare battery.,LENOVO,94.16,0.39,0,http://80.249.110.100/productimages/ACLEN-0A36317.jpg,SP Uncategorised Products,SPFM,0A36317
351,HDSEA-STBV400020,Seagate 4TB Desktop Expansion External Hard Drive,"<b>Simple, reliable add-on storage</b><br><br>The SeagateÆ Expansionô External hard drive by Seagate offers an easy-to-use solution when you need to add data storage to your computer instantly.<br><br>- Drag and drop file saving, right out of the box<br>- Fast data transfer with USB 3.0 connectivity<br><br><b>Can be installed in seconds</b><br><br>SeagateÆ ExpansionÆ External hard drive features make it easy to start using this drive within seconds of removing it from the box:<br><br>- Simply plug in the included power supply and USB cable<br>- The hard drive is automatically recognised by the Windows operating system ó no software to install and nothing to configure<br>- Drag and drop to save files to the Expansion external hard drive<br>- Built-in power management automatically ensures energy-efficient operation<br><br><b>More storage for your computer</b><br><br>The Expansion external hard drive features a range of capacities, with the 3 TB model offering enough data storage for:<br><br>- Up to 3,000 hours of digital video<br>- Up to 750 two-hour DVD films<br>- Up to 960,000 digital photos<br>- Up to 49,980 hours of digital music",SEAGATE,163.06,1,374,http://80.249.110.100/productimages/HDSEA-STBV400020.jpg,Hard Drives - SATA,HDSA,STBV4000200
352,HDWES-WD20EFRX,Western Digital Red WD20EFRX 2TB 3.5î 7200RPM 64MB Cache AV 24x7 Hard Drive,"WD RED 2TB 3.5"" SATA 6GB/s 64MB Hard Product Description<br/>NASware ñ Advanced firmware technology built into every WD Red drive, enables seamless integration, robust data protection and optimal performance for systems operating in NAS and RAID environments. The secret is in the technology. WDís exclusive NASware technology improves NAS storage performance by reducing common hard drive concerns in NAS systems including concerns for things like compatibility, integration, upgrade ability, reliability and cost of ownership that are experienced with a hard drive designed for desktop computers.   <br/>3D Active Balance Plus - Our enhanced dual-plane balance control technology significantly improves the overall drive performance and reliability. Hard drives that are not properly balanced may cause excessive vibration and noise in a multidrive system, reduce the hard drive life span, and degrade the performance over time. <br/>Enhanced reliability - Your NAS systems is always on, a highly reliable drive is essential. With a 35% MTBF improvement over standard desktop drives, the WD Red drive is designed and manufactured to be a more reliable and robust solution.<br/>Energy efficient - Reduce your electricity bill and carbon footprint with WD Red drives. Innovative technology reduces power consumption and lowers the operating temperature, resulting in a more reliable and affordable solution for always on 24x7 NAS environments. <br/>Premium support - Exclusively for WD Red drive customers, our free dedicated 24/7 support line is available in English. The WD Red drives are backed by a 3-year limited warranty for greater peace of mind. <br/>For compatibility with NAS drives, please click here. <br/><br/><ul><br/><b>Key Features</b><br/><br/><b>Drive Configuration</b><br/>Capacity: 2000GB<br/>Interface: SATA III<br/>Cache : 64mb<br/>Rotational Speed : 7200rpm<br/><br/><b>Data Transfer</b><br/>Transfer Rate: 600 MB/s<br/><br/><b>Physical Drive Size</b><br/>3.5""<br/><br/><b>Packaging</b><br/>OEM - Anti-static bag</ul>",WESTERNDIGITAL,108.18,0.6,716,http://80249.110.100/productimages/HDWES-WD20EFRX.JPG,Hard Drives - SATA,HDSA,WD20EFRX
353,HDWES-WD5003ABYZ,Westerndigital RE4 500GB 3.5 SATA 6Gbs 64MB Hard Drive,"<b>Durable capacity storage for high-availability deployments</b><br><br>Ideal for enterprise servers and storage, video surveillance, and other write-intensive applications, WD Re 7200 RPM Enterprise SATA hard drives offer up to 4 TB capacity, 64 MB cache, 4th generation vibration tolerance and 5-year limited warranty.<br><br><b>Industryís highest capacity nearline drive.</b><br>WD RE SATA hard drives are available in capacities up to 4 TB to suit even the most demanding storage needs.<br><br><b>Highest performance for business-critical applications.</b><br>WD RE delivers up to 6 Gb/s transfer rates, sustained sequential data rates of up to 171 MB/s and high random I/O rates.<br><br><b>Designed for quality and reliability.</b><br>With a field-tested 1.2 million hour MTBF, this high performance drive delivers the highest level of reliability for 24x7 operation in up to 100% duty cycle applications.<br><br><b>Dual processor.</b><br>Twice the processing power to maximize performance.<br><br><b>Vibration protection.</b><br>Enhanced RAFF technology includes sophisticated electronics to monitor the drive and correct both linear and rotational vibration in real time. The result is a significant performance improvement in high vibration environments over the previous generation of drives.<br><br><b>Dual actuator technology.</b><br>A head positioning system with two actuators that improves positional accuracy over the data track(s). The primary actuator provides coarse displacement using conventional electromagnetic actuator principles. The secondary actuator uses piezoelectric motion to fine tune the head positioning to a higher degree of accuracy. (2 TB models and above)<br><br><b>StableTrac.</b><br>The motor shaft is secured at both ends to reduce system-induced vibration and stabilize platters for accurate tracking during read and write operations. (2 TB models and above)<br><br><b>Multi-axis shock sensor.</b><br>- Automatically detects the subtlest shock events and compensates to protect the data.<br>- RAID-specific, time-limited error recovery (TLER).<br>- Prevents drive fallout caused by the extended hard drive error-recovery processes common to desktop drives.<br><br><b>NoTouch ramp load technology.</b><br>The recording head never touches the disk media ensuring significantly less wear to the recording head and media as well as better drive protection in transit.<br><br><b>Thermal extended burn-in test.</b><br>Each drive is put through extended burnin testing with thermal cycling to ensure reliable operation.<br><br><b>Dynamic fly height technology.</b><br>Each read-write headís fly height is adjusted in real time for optimum reliability.<br><br><b>The WD advantage.</b><br>WD puts our products through extensive Functional Integrity Testing (F.I.T) prior to any product launch. This testing ensures our products consistently meet the highest quality and reliability standards of the WD brand. WD also has a detailed Knowledge Base with more than 1,000 helpful articles as well as helpful software and utilities. Our customer support lines have longer operational hours to ensure you get the help you need when you need it. Our toll-free customer support lines are here to help or you can access our WD Support site for additional details.<br><br><b>Ideal for:</b><br>Ideal for servers, video surveillance and other demanding write-intensive applications.<br/><br/><ul><br/><b>Key Features</b><br/><br/><b>Drive Configuration</b><br/>Capacity: 500gb<br/>Interface: SATA III<br/>Cache : 64mb<br/>Rotational Speed : 7200rpm<br/><br/><b>Data Transfer</b><br/>Transfer Rate: 600 MB/s<br/><br/><b>Physical Drive Size</b><br/>3.5""<br/><br/><b>Packaging</b><br/>OEM - Anti-static bag</ul>",WESTERNDIGITAL,90.65,0.45,0,http://80.249.110.100/productimages/HDWES-WD5003ABYZ.JPG,Hard Drives - SATA,HDSA,WD5003ABYZ
354,KEHEW-QY449AT,QY449AT,"The HP Wireless Keyboard and Mouse places advanced functionality and ease of operation at your fingertips. Stop hiding wires and regain a clutter-free work space with a cordless keyboard, cordless laser mouse and USB wireless receiver in a single package ñ built with the environment in mind.<br><br>Wireless Keyboard - Enjoy lower-placed keys for a modern design and new functions, including Sleep and Multimedia Keys.<br><br>Wireless Laser Mouse - High-resolution laser technology and 1000dpi help ensure smooth and accurate cursor control.<br><br>USB Wireless Receiver - Each receiver responds to only a particular keyboard and mouse, permitting multiple cordless systems in a single office without interference.",HP,52.26,0,0,http://80.249.110.100/productimages/KEHEW-QY449AT.JPG,SP Uncategorised Products,SPFM,QY449AT#abu
355,NPTEN-F456,Tenda F456 Wireless DSL 450Mbps Router 1x Gigabit WAN 1x Gigabit LAN 2x LAN Ports,"The Wireless N450 Router F456 creates a fast and reliable home networking to connect all of your computers and mobile devices to your broadband Internet connection. It delivers high-speed data rates of up to 450Mbps at 2.4GHz frequency and allows you to stream HD video, make Internet calls, and surf the Internet from every corner of your home without interruption. The F456 also supports the latest wireless security features, including 128-bit WEP and WPA/WPA2, to help prevent unauthorized access. <br/><ul><br/><b>Hardware Features</b><br/><br/><b>Compliant Standard </b><br/>IEEE 802.3/3U/3ab IEEE 802.11n/g/b<br/><br/><b>Interface</b><br/>1*10/100/1000Mbps WAN Port<br/>1*10/100/1000Mbps LAN Port<br/>2*10/100Mbps LAN Port<br/><br/><b>Antenna</b><br/>3 Internal antenas<br/><br/><b>Button </b><br/>1 Reset/WPS button<br/>1 WiFi button<br/><br/><b>Wireless Features</b><br/><br/><b>Frequency Range (GHz) </b><br/>2.412GHz-2.472GHz<br/><br/><b>Wireless Link Rate </b><br/>IEEE 802.11n: up to 450Mbps<br/>IEEE 802.11g: up to 54Mbps<br/>IEEE 802.11b: up to 11Mbps<br/><br/><b>Wrieless Security </b><br/>64/128bit WEP<br/>WPA-PSK<br/>WPA2-PSK<br/>WPS support<br/><br/><b>Working Mode </b><br/>AP<br/>Universal Repeater<br/>WISP<br/>WDS Bridge<br/><br/><b>Wireless Function </b><br/>Enable/Disable Wireless Radio<br/>Wireless Access Control<br/>Adjustable transmission power<br/><br/><b>Software Features</b><br/><br/><b>Internet Connection Type </b><br/>Dynamic IP, PPPOE, Static IP, L2TP, PPTP<br/><br/><b>DHCP </b><br/>Built-in DHCP server<br/>DHCP Client List<br/>Address Reservation<br/>Virtual Server Port Forwarding<br/>DMZ Host<br/><br/><b>Parental Control </b><br/>Client Filter<br/>Mac Filter<br/>Websites Filter<br/><br/><b>Dynamic DNS</b><br/>No-IP<br/>dyndns<br/><br/><b>VPN Pass-Through </b><br/>PPTP<br/>L2TP<br/><br/><b>Other Advanced Function </b><br/>Bandwidth Control<br/>Mac Address Clone<br/>Remote Web Management<br/>System Log<br/><br/><b>Others</b><br/><br/><b>Package Contents </b><br/>Wireless N450 Home Router F456<br/>Quick Installation Guide<br/>Ethernet cable<br/>Power adapter<br/>Resources CD<br/><br/><b>Environment</b><br/>Operating Temperature: 0C~40C<br/>Storage Temperature: -40C~70C<br/>Operating Humidity: 10%~90% non-condensing<br/>Storage Humidity: 5%~90% non-condensing<br/><br/><b>Certificates </b><br/>FCC, CE, Rohs</ul>",TENDA,31.90,0.75,44,http://80.249.110100/productimages/NPTEN-F456.JPG,Network Products Access Point DSL,NPAC,F452
